loss,weight_order,prod_distance_order,time_delivery_order,lambda,thetas,diverge
10676358627841128434037832902678436169537220818352259561724445441578720365207270049458089407223027388907537089941158756352,1,4,3,0.8,-1.7390046642860944e+49 -7.253169901448692e+50 -4.246256553878568e+52 -1.0639339411447228e+56 -2.722321738668538e+59 -7.086718815808053e+62 -1.311374504576314e+50 -1.2725885352231154e+51 -1.388189935981924e+52,False
6768822394613475416246082048829796369634951168,4,2,3,0.0,-6.459674007059479e+17 -4.507462241506304e+19 -3.291119124561356e+21 -2.4608292730035846e+23 -1.870671548866227e+25 -1.3209805112626816e+21 -2.86431616508729e+24 -4.867742503410659e+18 -4.734092616942243e+19 -5.17443815790164e+20,False
20971067015819774967109386120509231887490740526262057319642550621582105595225081575185525999450997243475758127150876590080,1,4,1,0.4,-2.1088246061166338e+49 -8.700142894386538e+50 -5.141017685630502e+52 -1.287840370321203e+56 -3.2982559611405246e+59 -8.601506469992226e+62 -1.5837542934493906e+50,False
1259358215830043597132974447800171898695529551824212254655400900221038523591211704595380142345272901912908881651468075008,1,4,4,0.4,-6.315170896760553e+48 -2.611129547197676e+50 -1.542587336368617e+52 -3.868003129767553e+55 -9.906724874498349e+58 -2.5815736860954527e+62 -4.722741622918846e+49 -4.564930757909105e+50 -4.963302459236818e+51 -5.755193829701664e+52,False
2449409099007,2,1,4,0.0,12751.495294548216 538431.0370268803 31286788.38751146 26154728.154160675 150942.19852496634 1857877.7209360632 23408733.778348714 299875866.86678004,False
213770214860,2,1,1,0.0,69.79983440153947 3897.0352445544763 256446.70119806414 143169.25145695818 522.6918771979098,False
2661873686886,1,1,4,0.6,12299.089876701388 514422.3784244853 25121805.28214172 146743.24975044158 1809082.1949041898 22795504.370403215 291927916.6716065,False
518892933574437646463666969926172672,1,2,2,1.0,23000753123601.15 962843528437750.5 5.2254741377425976e+16 1.2351295281382593e+20 172736863460842.9 1668284360972419.8,False
6558043812593856292286727315227914464927205099793397217960463245041312291517472020871944017910918657195359783126315302912,1,4,2,0.0,-1.2936008586450528e+49 -5.32136429780259e+50 -3.144958542939041e+52 -7.849773579053444e+55 -2.0017848799876424e+59 -5.19546959624373e+62 -9.697205043065915e+49 -9.396789927688281e+50,False
209337925897,2,1,2,0.4,68.95489779806914 3888.373666176572 257276.76631978244 141409.71688938918 515.3441155871502 4995.198003289012,False
12379533227611094466409889556057278272749799156519997245312153175841530830101228668108082806643976610921896222666426155008,2,4,1,0.2,-1.7490262986342746e+49 -7.269747808828277e+50 -4.1717042457471624e+52 -4.26952265805731e+52 -1.0700062108723218e+56 -2.7395768741512015e+59 -7.138217652857376e+62 -1.3136944141815306e+50,False
6336809936725357312542784903368436449146671440902368650410897158255832739923204463017500116150385636221792364185612451840,1,4,2,0.8,-1.252169729804153e+49 -5.161121023935841e+50 -3.055010465042991e+52 -7.654757518025063e+55 -1.9598601194378717e+59 -5.107083889903249e+62 -9.470861112003548e+49 -9.185127363417954e+50,False
741653267987300326913611865991485063168,2,2,2,0.6,-957562306566809.0 -3.9867590875778824e+16 -2.2920225037555663e+18 -2.16974108567899e+18 -5.115224073976375e+21 -7185072524322716.0 -6.942550440670054e+16,False
38798138189129367924867112646604782148544081870718136319229853830049780820082688,4,3,3,1.0,-1.0438657845715103e+32 -4.2896229869760164e+33 -2.463256657951715e+35 -1.5906819222935663e+37 -1.095014840384281e+39 -2.4682309115815165e+35 -6.027001425695416e+38 -1.510406886558284e+42 -7.873176475401414e+32 -7.626174936634142e+33 -8.284413080933168e+34,False
2802781551744960670410400713136586883072,2,2,3,0.4,-2000813394026390.8 -8.333056265733478e+16 -4.816351258528434e+18 -4.544136686636219e+18 -1.07406909670465e+22 -1.4845202492601872e+16 -1.4214491990185458e+17 -1.5318097279774592e+18,False
210291296540,2,1,2,0.8,71.17997989745376 4019.753326577989 266312.2677075459 145833.83542207076 524.4417293454164 5058.423304507191,False
9994492747376881496906996862128421552273752064,4,1,3,0.4,-7.092445746209449e+17 -5.10047048268128e+19 -3.7674799530144474e+21 -2.837246575599324e+23 -2.1680876886470197e+25 -1.4421511563359268e+21 -5.311444396955046e+18 -5.128090870607423e+19 -5.568291981834609e+20,False
53015676457696672504861941846483424851373915602660898902455725057393940796276736,2,3,2,0.2,-1.0218277842828766e+32 -4.1963289768354746e+33 -2.405700005930027e+35 -2.414232932100431e+35 -5.893602482478209e+38 -1.477201711227406e+42 -7.774959970091756e+32 -7.564903897414593e+33,False
6000166663914378250889936174742969696567048615809667664079148289468141448558049255149307603961899814404808220898085568512,2,4,4,0.6,-1.4627845489573435e+49 -6.065303549510949e+50 -3.477904575828433e+52 -3.565734624117605e+52 -8.924582650983824e+55 -2.282218417681391e+59 -5.939779017378917e+62 -1.088034425935733e+50 -1.0453165273188117e+51 -1.1320215004397725e+52 -1.3095333423754126e+53,False
122813950490321009683367101137025636010347124520683184892357288326099376577445888,2,3,2,0.8,-1.5570133220927115e+32 -6.372796040888965e+33 -3.644251704969211e+35 -3.6789008866589835e+35 -8.976706039721934e+38 -2.2483374738612598e+42 -1.1761850417893406e+33 -1.143339261511711e+34,False
105992789965582022283066375812906615579274827099803343936803295937690508088836096,2,3,2,0.6,-1.451680611949999e+32 -6.027470398049485e+33 -3.490189602512151e+35 -3.425459980376314e+35 -8.34830494520045e+38 -2.088698766706478e+42 -1.0957639820017514e+33 -1.0627662881452976e+34,False
12742385666526989247700667692311217843534856624972432986666387762400657840233478586031044503519716531065891235475186778112,2,4,1,0.4,-1.7704034839500293e+49 -7.267257294850277e+50 -4.163658062837877e+52 -4.3250123459604667e+52 -1.0846346788339506e+56 -2.7784632283676962e+59 -7.242075095134406e+62 -1.3249541018057402e+50,False
719034147472803985822423801102158975881633392269426829007805508547329250305385692845099163219167051916389900904080343040,2,4,1,0.0,-4.232423597470642e+48 -1.7690745258744264e+50 -1.0194567957045558e+52 -1.0322920598652883e+52 -2.5844148988571457e+55 -6.609700456543163e+58 -1.7203325591630804e+62 -3.1572575435585266e+49,False
91844288373682331302614363378007670784,3,2,1,0.0,-336086948426733.94 -1.4086354149568272e+16 -8.156831907067228e+17 -5.3030503565739065e+19 -7.621365734969133e+17 -1.7992923645475488e+21 -2513508211634908.0,False
212656923253,1,1,1,0.6,6.691437833149598 245.39542411418523 12065.745974097226 43.88931890005038,False
2353612299026909691805453727888825191005356721458129737369145443076532902764148454962501425093073984892809480232645951488,1,4,2,0.6,-7.626520711386164e+48 -3.1835045773417075e+50 -1.8623733553566978e+52 -4.6678502548425424e+55 -1.1949572650474252e+59 -3.112469565292435e+62 -5.723810718225495e+49 -5.549371143482107e+50,False
1970561416301112641716224,3,1,2,0.4,717927827.2826344 49608992671.369644 3567692780154.3823 263640926588838.56 1461164506160.9714 5336661648.329795 51686122508.65802,False
101718339976777400442903912321977696470787645506024582350121508335820632659853312,2,3,1,0.0,-1.3084432632254924e+32 -5.373550518385091e+33 -3.0860630998990125e+35 -3.094437447845594e+35 -7.557479036954734e+38 -1.8943659792198608e+42 -9.87648332280217e+32,False
1791108559884280129388544,3,1,3,1.0,745104039.1501299 51362899079.0331 3684045366588.993 271488104776828.88 1523708975749.3474 5544490151.622112 53493537600.83995 581274256484.0103,False
447475180231482112010065655266034442362159144640608063540371526545059832922112,2,3,1,0.2,-8.686701866407583e+30 -3.5846758096328095e+32 -2.0504074616761507e+34 -2.0536026382024618e+34 -5.013769811493353e+37 -1.2564601802196946e+41 -6.497940509566574e+31,False
6027937831189527567468263744937772831461139401409258182940549204340971554221654877291315636452635102880532596478565154816,2,4,1,0.8,-1.2199681287623926e+49 -5.134288315827914e+50 -2.974271172162721e+52 -2.9783712758447627e+52 -7.465381030856104e+55 -1.911616654274325e+59 -4.981062984835396e+62 -9.250076683274775e+49,False
135408751444349376315851639347438472252318303913324905000945999995374819189194752,2,3,3,0.6,-1.7405095902366365e+32 -7.184974379493413e+33 -4.1289348533833506e+35 -4.116026002328207e+35 -1.0058092228148446e+39 -2.5238119296591107e+42 -1.3009485869373963e+33 -1.257839570190098e+34 -1.367929192543145e+35,False
3401039459162041939394560,3,1,1,0.6,861869940.0542114 59541472384.73192 4280260929989.582 316178969638301.4 1759272008365.6746 6403539608.210087,False
3966012571071505349994903698292754997417541265629297170651141497085014298060177120532796898240863783077759592707433431040,2,4,1,0.6,-9.77492715627913e+48 -4.042162561504125e+50 -2.3220626205473003e+52 -2.394386417069472e+52 -6.020348517484315e+55 -1.5461605056508687e+59 -4.040310056408746e+62 -7.251076947314178e+49,False
11333774781682240697074277208215244411329323024453135759259580631252467963148605272385306823649170696043570422856361705472,1,4,4,1.0,-1.91005575325033e+49 -7.80828332237729e+50 -4.656293573975333e+52 -1.1650740411896391e+56 -2.977761787002167e+59 -7.744567597845331e+62 -1.4079910047839631e+50 -1.3471290062414954e+51 -1.4534080424236073e+52 -1.6757711379259633e+53,False
814295429686666594480055474389415624704,3,2,4,1.0,-1227433060431277.0 -5.1394379542156056e+16 -2.968758817666774e+18 -1.9232044758848097e+20 -2.7811316962242145e+18 -6.561660174529063e+21 -9210461862511302.0 -8.89803882630635e+16 -9.660791650489307e+17 -1.119134852819573e+19,False
473544584739503800596290390347554488320,3,2,3,0.8,-876944222596402.4 -3.625954097617942e+16 -2.0959713605878866e+18 -1.3627108385280025e+20 -1.9932363957576061e+18 -4.717728119679055e+21 -6585229391772290.0 -6.361329158819975e+16 -6.893107651709834e+17,False
1011349786258119906557952,3,1,4,0.6,602067999.1987041 41385411641.86954 2962548947344.7373 218019909521755.44 1231753366543.0383 4536529411.087823 43954875111.862885 478009173787.42865 5539578227910.295,False
2157188110241648468819968,3,1,4,0.8,866205528.6409963 59878471157.03805 4308138034795.595 318416248480913.3 1770104723893.9397 6491132825.461141 62857572362.39446 684290590340.5251 7940544867069.026,False
287333672484840491603765973270734193104588785028180721944221027474200535343377071590580571213204985218018058515528024064,2,4,4,0.2,-3.1714639085357765e+48 -1.3228412080801893e+50 -7.600854344113286e+51 -7.75385702665133e+51 -1.94550735860678e+55 -4.985448022297509e+58 -1.299816043009127e+62 -2.396869132793008e+49 -2.3256758620219227e+50 -2.529729112902405e+51 -2.931037135706331e+52,False
1106347870356627804651520,3,1,2,0.8,539077519.5385593 37223908114.33231 2675079064539.47 197543916278365.53 1093186928522.7472 4025126808.979158 38731095366.11676,False
1857777035823499106582528,3,1,3,0.8,756066137.1865453 52182954611.1956 3747291589580.8193 276494654261369.12 1547773798737.2686 5700705960.324072 55391272783.31092 604431660064.3804,False
16388823702561967480087315992857120200466628608,4,2,4,0.2,-1.0456365599308164e+18 -7.322623657282523e+19 -5.364775982122034e+21 -4.0245622028463976e+23 -3.0691923345243974e+25 -2.141849842823082e+21 -4.6375182482204245e+24 -7.901913054075684e+18 -7.686525947739976e+19 -8.380487834239943e+20 -9.720416048056472e+21,False
700343728015846146892792934818358755328,3,2,4,0.0,-1132760703836243.5 -4.698586568211016e+16 -2.7042000291105905e+18 -1.7472780833214805e+20 -2.573663332920944e+18 -6.085354927971358e+21 -8402920156232038.0 -8.062439859063363e+16 -8.711989829543761e+17 -1.0048681591666133e+19,False
1224492303634935347937280,3,1,4,0.4,657728243.6557146 45346310290.79081 3253833795192.4946 239900913229464.6 1346631794512.774 4921157684.143476 47379965798.36417 512612385717.7213 5916235818931.857,False
231800838019205713539253718878928743071413703494485518576088665303805032182821350560310347861653655019803302960157425664,3,4,2,0.2,-2.738505702417246e+48 -1.1353387865447302e+50 -6.563031552054813e+51 -4.2726029725234255e+53 -6.66945642151934e+51 -1.6676557704453564e+55 -4.260149029687095e+58 -1.107560315878513e+62 -2.0406719050377567e+49 -1.964879657443105e+50,False
528060321283518837593925630082211174286837462345946503581039135057691178485033262727277444194096914989823264486523404288,3,4,3,0.8,-4.302274951687431e+48 -1.7995879215701606e+50 -1.0358956697713634e+52 -6.702139475311866e+53 -1.0515831717625205e+52 -2.6380304271884264e+55 -6.759202334851606e+58 -1.76209938206642e+62 -3.211515156299892e+49 -3.0967453998102155e+50 -3.356474007148178e+51,False
136191752779469578395596350182158639646154323696361342761272186748911205671239680,2,3,3,0.4,-1.765728788449525e+32 -7.326280277507827e+33 -4.213833837224365e+35 -4.158883517258686e+35 -1.0123707592856733e+39 -2.5310983832817175e+42 -1.3329492025657497e+33 -1.2949920569580886e+34 -1.4101753528672527e+35,False
46774615044587358275498191505835968961732641461479008260748943219413547122425856,3,3,2,0.6,-1.0272672438349605e+32 -4.2219983726673377e+33 -2.4115799072086427e+35 -1.54943601630645e+37 -2.4265186183837297e+35 -5.921049243385832e+38 -1.483333253476425e+42 -7.665587878410887e+32 -7.370124725651246e+33,False
107828896069070550854702767275755949080549203476079628910781557014241181412884480,4,3,2,0.6,-1.6460497395153592e+32 -6.790099943883932e+33 -3.90122234103649e+35 -2.518088424881819e+37 -1.7322321579481942e+39 -3.895657876537913e+35 -9.521683499363106e+38 -2.3887865689692784e+42 -1.2335486016882496e+33 -1.1928905993382435e+34,False
72717247868774396401255301430207080837278446078698247391317548790681994740629504,4,3,4,1.0,-1.5118026701856638e+32 -6.21245331987512e+33 -3.560191582254103e+35 -2.294335729804962e+37 -1.5773076903900792e+39 -3.563979120199379e+35 -8.677149166659669e+38 -2.1687204409040267e+42 -1.1415087996219904e+33 -1.1098011484870064e+34 -1.2106663278839227e+35 -1.4067670573372034e+36,False
14459524819357849042193342606732782983257784320,4,2,1,0.0,-8.259461017504476e+17 -5.776031021873602e+19 -4.2254563730102246e+21 -3.1655100882013307e+23 -2.4109073147342806e+25 -1.701260699844953e+21 -3.7156975452146106e+24 -6.20243057707079e+18,False
212023462033,1,1,3,0.6,9.429423821796638 358.93380026677715 17836.735252240276 67.42085551754211 672.8021717672478 7495.855186011653,False
6261771225297691682427132673443737847014518676063320842360464145007810344515282751714040062081187585889878175197459120128,3,4,2,0.8,-1.4354308263326242e+49 -5.969508161520821e+50 -3.4368165461453605e+52 -2.22134684319553e+54 -3.4870017307005975e+52 -8.69972964177193e+55 -2.218069765901847e+59 -5.756499665981154e+62 -1.084518462364085e+50 -1.0516101596435486e+51,False
3013519919010846164946279726695634002691731927583431960106163780594556611602689737353245516338035094899658465907648233472,4,4,2,0.2,-1.0234504594336084e+49 -4.2639591616036005e+50 -2.465465455878241e+52 -1.5982879366310293e+54 -1.103198469127966e+56 -2.502601519484596e+52 -6.283818225878126e+55 -1.6121440703457973e+59 -4.20945299590976e+62 -7.728985725720607e+49 -7.519313940447296e+50,False
30977792112754771605627930904758571241745732375115532656723213127027757525499904,2,3,4,0.2,-8.836809597140332e+31 -3.670966316927658e+33 -2.1215257408824614e+35 -2.090391742293702e+35 -5.106419118295468e+38 -1.2803688913165175e+42 -6.599896917686813e+32 -6.365933314106045e+33 -6.9056867987861755e+34 -7.992108341086535e+35,False
17993607351415432497856317503538081888173066708694626245967771106378673580670976,2,3,4,0.6,-6.789972695974065e+31 -2.807767635919081e+33 -1.6186336805372188e+35 -1.6005965934876787e+35 -3.8996110161122145e+38 -9.758183995840759e+41 -5.036421203832025e+32 -4.828823649046178e+33 -5.216210484147416e+34 -6.01783944282122e+35,False
211509070901,1,1,3,1.0,9.315003203469189 352.57571608855596 17532.60799696803 67.47513112780952 678.0216439545668 7587.311404177473,False
811379889173991692068602241250470215474499830932447950163039699084757458449873810720045844999030045526724246671632367616,4,4,4,0.8,-5.867398628207189e+48 -2.4159714896495785e+50 -1.3860442169443297e+52 -8.941355781187104e+53 -6.154147730279959e+55 -1.4316670897841493e+52 -3.5869669633402486e+55 -9.182742155307827e+58 -2.3927172116202206e+62 -4.417651233351042e+49 -4.285873707358187e+50 -4.673831859674287e+51 -5.43633099045692e+52,False
554083066783185471822054112269265010688,2,2,3,1.0,-896209103338909.2 -3.692530999765868e+16 -2.1202766057725788e+18 -2.0273346137756052e+18 -4.775568021932966e+21 -6672461879185412.0 -6.425019333365935e+16 -6.967729632745388e+17,False
211551335969,1,1,3,0.0,9.371996799534255 353.53830661405823 17800.803459626775 66.5702865872179 667.7772406250908 7463.957989555254,False
3842618662651453632194639279243423679032328192,4,2,2,0.2,-4.556936805619048e+17 -3.1851172045684683e+19 -2.3299355209679527e+21 -1.74531399276627e+23 -1.3290915426592852e+25 -9.325246113746559e+20 -2.0193765138279268e+24 -3.4500646288870897e+18 -3.345408761218858e+19,False
7193653907201242389696902149548039888599226974893414135622609978047709470112821663683331789900658784327261859202652438528,3,4,4,0.6,-1.667574302850916e+49 -6.9053272497948456e+50 -3.944825457244586e+52 -2.5319256940781226e+54 -4.0718747703575283e+52 -1.02098410180353e+56 -2.615816917644203e+59 -6.8211836677572645e+62 -1.2620175131056946e+50 -1.222952196091919e+51 -1.3293759091666276e+52 -1.5393674725765818e+53,False
1586355090676464903269241413600093929472,1,2,2,0.2,-1273925146067193.0 -5.309643172408326e+16 -2.892321405927656e+18 -6.829262865693066e+21 -9603290696273294.0 -9.337682833451904e+16,False
3400631218176997137080972216587007390613415844251416917103089967305386459653152706251042420109695914515158698481288216576,4,4,3,0.4,-1.1507469958064864e+49 -4.7800879605323875e+50 -2.7536011021046976e+52 -1.7815835248737896e+54 -1.2283621007734001e+56 -2.8084125327797093e+52 -7.036014561107512e+55 -1.800748061752299e+59 -4.6899125233284715e+62 -8.624297932335611e+49 -8.330898824633977e+50 -9.03761006303966e+51,False
1190773388749385498799842866031262433280,1,2,2,0.4,-1100392199249985.6 -4.5439714539194456e+16 -2.5015282149670216e+18 -5.916817671925793e+21 -8325860298384232.0 -8.149280401375739e+16,False
674162743900795762834473274170146816,1,2,4,0.4,-31204462828965.82 -1301165204839969.5 -7.067219358631268e+16 -1.665786592454371e+20 -235042368711648.88 -2280033176045986.5 -2.484223840431011e+16 -2.8845156739375456e+17,False
1327597293605748015950400781990557122560,1,2,2,0.0,-1167247739096599.2 -4.799192966411698e+16 -2.6467390065171446e+18 -6.247507776493322e+21 -8712121352276577.0 -8.401167362842435e+16,False
212001375628,1,1,2,0.6,6.7730613119549545 247.62133747898486 12230.615340521079 43.490784196543245 416.0906366144983,False
102233975901246861480953290816339768681591762364067692599231997665444759273996288,1,3,2,0.4,-1.321077401448483e+32 -5.454154251060469e+33 -3.115449363692313e+35 -7.591007527762717e+38 -1.8991614185113227e+42 -9.932848868713976e+32 -9.570693171701309e+33,False
5315393910422837892357517844386494540958264902057687970778419367345613241843712,1,3,1,0.4,-2.7265527344107203e+31 -1.1425456503860304e+33 -6.448967518449938e+34 -1.5757949639543748e+38 -3.95313237996313e+41 -2.052391435289527e+32,False
2393246648847,1,1,4,0.2,11495.521879165737 474431.98097127664 23493098.000010833 137544.46785137858 1700224.4379553034 21474250.613997232 275545276.55337405,False
909510967366544814265189449837180309620529171817410027416621228027579557150211973011608130348908749493538531532622266368,1,4,1,0.0,-4.349878110354989e+48 -1.7851183366704498e+50 -1.0643704525361089e+52 -2.6736022626833647e+55 -6.860413336834804e+58 -1.7912995903020765e+62 -3.27683080911918e+49,False
120683119124416384988689724775068633078941408933909341675593934753679258232553472,1,3,3,0.4,-1.5533345833746562e+32 -6.422471567013985e+33 -3.662118422778884e+35 -8.916764975900437e+38 -2.228747717457912e+42 -1.1663438602700483e+33 -1.1301717375880216e+34 -1.2299739657937811e+35,False
33215160351081561407551369291961040246506548413218919593436268237760569016320,1,3,4,1.0,-2.7365202414527454e+30 -1.1210011942609842e+32 -6.46467151945457e+33 -1.577647203840376e+37 -3.95277231069178e+40 -2.028501784631663e+31 -1.950234548111297e+32 -2.1130266079473474e+33 -2.444109105523562e+34,False
86669541091065854742538183095667916800,1,2,4,0.2,-352530220478323.9 -1.46221940155677e+16 -7.997277286305728e+17 -1.8887316158889748e+21 -2655609591223652.5 -2.5730190499767388e+16 -2.796115539729553e+17 -3.236637101530507e+18,False
1718425299957929340560524287566209122092880483466354466902532340216846503378944,1,3,3,1.0,-1.8593416578016586e+31 -7.672232818223982e+32 -4.377366558948553e+34 -1.0647911885348855e+38 -2.659518264807811e+41 -1.4023175345742254e+32 -1.3607275871534125e+33 -1.4829826488530742e+34,False
1965400757535279959958441152738523873280,2,2,1,0.2,-1413692334238231.5 -5.853880863085723e+16 -3.3718258753402696e+18 -3.2118999427965537e+18 -7.601497259256627e+21 -1.0651219069901732e+16,False
2042232478891999961721594494913643487299035786157192670720021855532505041144946533839461690533995342724236024296587132928,1,4,4,0.8,-8.124542780767073e+48 -3.373971917438217e+50 -1.9785270664036574e+52 -4.947361898396388e+55 -1.2640748398566985e+59 -3.287475122401844e+62 -6.115850970111678e+49 -5.907839681973048e+50 -6.413137159516652e+51 -7.43063659714601e+52,False
537284856439813086551733098079817039872,1,2,1,0.8,-662148114304072.2 -2.749310725437082e+16 -1.5038882388405056e+18 -3.5548470517033756e+21 -4951346786359896.0,False
13637931977462246267761097118559272432937343879333885438216908745592835118465024,1,3,4,0.4,-5.546808511549106e+31 -2.331955020268615e+33 -1.310174931495438e+35 -3.197061246600074e+38 -8.009545667561518e+41 -4.1688766982570596e+32 -4.0516678066707785e+33 -4.420991889640425e+34 -5.1380268331750846e+35,False
1051568016795856716603326702575668669563344582928856801034504105996048688863272426703454895878238740053196732753831264256,1,4,1,0.8,-4.684664440290232e+48 -1.946884614267126e+50 -1.1462845415309118e+52 -2.878409500672202e+55 -7.381837457162166e+58 -1.9261182254317769e+62 -3.5371988132386023e+49,False
2947350076596540007042315890423878385664,1,2,4,0.6,-2051363853788660.5 -8.582023307048989e+16 -4.659489389595897e+18 -1.1014198283999828e+22 -1.531660927649685e+16 -1.474746344320622e+17 -1.5974075673270433e+18 -1.846676874875582e+19,False
8644118818335960315853494478862280770692409239459596411348067496551323271168000,1,3,2,1.0,-3.8119719314641018e+31 -1.5874845690421283e+33 -9.01355134470386e+34 -2.2018751389051985e+38 -5.522358766218864e+41 -2.8764470040621113e+32 -2.7958607000364415e+33,False
211298158497,2,1,2,0.0,69.80436795286036 3918.7977080520345 258821.00682546714 142485.67564603846 522.7930402535446 5073.092224037973,False
3303542896346181954752720800327808319488,1,2,3,0.2,-2021285443803635.2 -8.428747970953373e+16 -4.577964939566182e+18 -1.0795784819980108e+22 -1.5124870320994632e+16 -1.4604808886360864e+17 -1.5866172097984579e+18,False
211455858273,2,1,3,0.8,79.19731506610835 4406.194816148424 289541.9905697336 161883.39577661332 604.9802867625336 5951.750185486711 65354.84977356274,False
2138467801183760245246138814644495581184,2,2,2,0.4,-1626987798115812.0 -6.687624182356719e+16 -3.833610831371996e+18 -3.684937053842793e+18 -8.685914789572754e+21 -1.2230742308242464e+16 -1.1869810867507389e+17,False
212644850317,2,1,1,0.4,72.0323960024579 4057.4875247926175 268810.1151100859 147849.51368649126 535.941388850331,False
10375828783620378376325887787025575115673228036940877046726743383912838993424895207419745295622676523750297665539707764736,2,4,2,0.8,-1.737041155657663e+49 -7.2696526029136845e+50 -4.184606484722687e+52 -4.221516048986864e+52 -1.0538464915512561e+56 -2.6890653826213473e+59 -6.986264478752326e+62 -1.3090115163867027e+50 -1.2646743013611979e+51,False
210177819785,2,1,3,0.4,76.79094806150474 4267.292778572083 281217.3373230056 157262.74914238424 586.0805336539977 5782.311394525142 63761.247425037654,False
4176355568468051412017504153931612160,3,2,3,0.6,-82632859212649.73 -3476414693932665.5 -2.015759074325694e+17 -1.3104264067505582e+19 -1.875719964410239e+17 -4.4303946112107545e+20 -618474833189670.6 -5978270238074979.0 -6.5032493844638584e+16,False
7232048786266595026990037804307814363811265154334874445496492913335914622912558466277147216274493517974365208676294197248,2,4,1,1.0,-1.3354048839316927e+49 -5.549092401977435e+50 -3.196632519026759e+52 -3.2615897728965747e+52 -8.176939447606641e+55 -2.0939252601469074e+59 -5.4559241581742725e+62 -9.944627893550215e+49,False
2209721227311715881399074920085378301952,2,2,3,0.8,-1779991697949934.8 -7.317227642287262e+16 -4.1911773886864476e+18 -4.038714961407171e+18 -9.536880508801707e+21 -1.334450150785858e+16 -1.292006971457601e+17 -1.40626340724596e+18,False
17063171354293513377375475225973489664,2,2,4,0.0,166544384447314.72 6931688012908965.0 3.9981286611980243e+17 3.7858232030732e+17 8.959068527005092e+20 1235280040468037.5 1.1840075762040082e+16 1.2783887885942586e+17 1.473798762804984e+18,False
1383608398746515246308338006161883136000,2,2,2,1.0,-1302979841214628.5 -5.416110511929559e+16 -3.123536291974033e+18 -2.9567815106115553e+18 -6.986679168016919e+21 -9769199358757036.0 -9.439668529339008e+16,False
3665958950846154799913905845535770673152,1,2,3,0.4,-2116031561524802.2 -8.832375260393093e+16 -4.807801238254196e+18 -1.137255493872597e+22 -1.58144475411693e+16 -1.5344916659993904e+17 -1.6748018684278077e+18,False
2652936873626156570509312,3,1,3,0.0,909000314.8016574 62614852016.36161 4487370606227.654 330410018570773.7 1851081831067.2666 6894662770.65433 66870198563.859 727947678717.9331,False
212963616759,2,1,2,0.2,70.8036477607644 3979.143869402092 263686.2748119552 144736.43859960948 524.8487471473647 5076.055063257738,False
46768559502340780737486452631866813022083686453195561110667452351353532287287296,1,3,1,1.0,-8.038208016663037e+31 -3.336368057991346e+33 -1.9049067874838994e+35 -4.6644639235987744e+38 -1.1726019920657416e+42 -6.024558682803557e+32,False
1931761514551990362065771754776936791274100228523011412368612312546158047996568487798293868613494628837012726573816610816,3,4,3,0.4,-8.324123746387582e+48 -3.4469186385210717e+50 -1.990390729523868e+52 -1.2913670184171245e+54 -2.027577396015667e+52 -5.070998264172804e+55 -1.295837500491049e+59 -3.3702753635824206e+62 -6.268681264765185e+49 -6.06947377083606e+50 -6.587448144230396e+51,False
6982141931725308213057744508499267636998477528547947965692774611360287566069760,3,3,4,0.0,-4.479087744097792e+31 -1.8433055102033113e+33 -1.0578694970925447e+35 -6.826548351557832e+36 -1.0551925560572787e+35 -2.5665915469497388e+38 -6.407416637497027e+41 -3.338169816707539e+32 -3.2205680718799936e+33 -3.496745161094947e+34 -4.0500452861667695e+35,False
185263029088365303654377315624344492191762389032602464760472241746030223241444715355108484623754222551259229476515479552,1,4,4,0.0,-2.4528836803296565e+48 -1.0050063167346006e+50 -5.968533764005882e+51 -1.4915050001708554e+55 -3.8089158886910694e+58 -9.901574646778181e+61 -1.8291064862055356e+49 -1.7674230773590006e+50 -1.9209480536420455e+51 -2.2266303504031147e+52,False
350031486083862240135843291416024317952,1,2,3,1.0,-652216494058442.4 -2.7165048616175308e+16 -1.4834379734165862e+18 -3.5141298149250957e+21 -4910730226835657.0 -4.762963321413821e+16 -5.1891647959894854e+17,False
2640107883164313006697064776328859921027207738668733836112552576742442640339070246579883123811562531145674841720944066560,2,4,2,0.4,-8.702129341653071e+48 -3.644792292365797e+50 -2.1011842068701343e+52 -2.1206389430659724e+52 -5.304656586930895e+55 -1.355416969698885e+59 -3.524069472250722e+62 -6.474018578943538e+49 -6.235299541757323e+50,False
12764484333901310578477203730436232220592130580269944996238695266764026705742666741690767181348310649063983202430911250432,1,4,2,0.4,-1.7831607492877476e+49 -7.3963528247187516e+50 -4.348686626799005e+52 -1.088765652843743e+56 -2.7847554029529997e+59 -7.248352210225022e+62 -1.3389499488322467e+50 -1.2971522314323788e+51,False
3716051265559707976204288,3,1,1,1.0,900739156.017125 62281444447.733 4477198118091.967 330497346942330.4 1833478564214.6826 6776295062.772243,False
244171584775130003533185808964396253184,3,2,2,0.6,-593121028420314.1 -2.4440734092304396e+16 -1.3991215987955628e+18 -9.013865169744801e+19 -1.3438128814593925e+18 -3.168907333279698e+21 -4497403435175045.5 -4.3689654381854536e+16,False
9028338130253258687258058209938099242912857295358753392980340116379169791672320,3,3,2,0.4,-4.53706848620436e+31 -1.8789333759164855e+33 -1.0810262975536892e+35 -6.989660003356448e+36 -1.0692598621831316e+35 -2.6046270765040313e+38 -6.516847073220399e+41 -3.428137320620723e+32 -3.3358705963985245e+33,False
