loss,weight_order,prod_distance_order,time_delivery_order,lambda,thetas,diverge
376893810729304859869184,2,3,3,0.2,-9273.891299130146 -387031.23111070856 -22262960.611773852 -21857202.302357357 -53233391310.61375 -133148960786653.19 -70253.3362568486 -683437.3856210243 -7461115.0146378325,False
1231227866329,3,2,4,0.2,-2.2730602686444663 -132.0863936421506 -7576.742814843777 -488130.64628145983 -7585.056121908357 -18192304.315790065 -24.395282873593406 -235.2015980029562 -2559.6048046172928 -29624.884187388197,False
1198805848952,3,2,4,0.4,-2.1811951879406584 -130.04753725807507 -7562.589841693416 -492551.5620487114 -7363.476524783205 -17656208.42882053 -23.235639243686038 -228.66999895150732 -2477.47212874567 -28637.101247237217,False
157314906469107882786816,3,3,2,1,-5943.641433169238 -245658.32158733625 -14113315.316088308 -910776892.2005627 -14051682.36299009 -34313375468.585392 -86021290396560.88 -44694.5386905261 -433279.3071196518,False
36323401592766113775616,3,3,3,0.2,-3027.28958426468 -126415.44143826826 -7302043.834953579 -472620934.75016475 -7156430.927317424 -17478100778.64845 -43838596387411.54 -22712.883130291397 -219388.64485231385 -2381528.895617905,False
6545556054850072881357370758908608512,3,4,1,0.2,-13690384.295478169 -572361870.764262 -33094653395.918865 -2143848315972.1807 -33349958402.487053 -83426282529528.98 -2.132569480642741e+17 -5.5488999931390833e+20 -102598243.21704172,False
21085762480143,4,1,2,0,-2.120741930203915 -239.98025924617772 -18119.95991472824 -1377849.6203363815 -105869439.88636692 -6365.423131473151 -22.530542515135554 -221.24061467799146,False
7049567563407184181633143702181380096,3,4,1,1,-13994072.748585284 -587820299.1028632 -33950367055.576237 -2196811150493.701 -34246737696.67667 -86015233688874.48 -2.20645519184051e+17 -5.75857282228381e+20 -104653843.92619349,False
355381348066020273339206376483717120,3,4,4,0.4,-3736121.8639037306 -155402060.98834687 -8950375287.093939 -578823783326.8906 -9108869868.518625 -22797135275470.4 -5.828113939128256e+16 -1.516115503302314e+20 -28256706.788852517 -274652466.6321498 -2993193706.3448606 -34710067058.485535,False
25018049305134,4,1,1,0.4,-3.620829232481401 -347.2935181595461 -26025.21382811253 -1969718.7881020291 -150843888.32615128 -9430.07084519162 -33.56350951162873,False
18698028596867,4,2,3,1,-0.06550791272211098 -49.335922238994556 -3125.5494932038564 -214426.7578421577 -15434481.967172645 -2492.9633440863063 -6016977.412672649 -7.398891101550631 -75.25073572414772 -815.7875658879055,False
3093958489640683725400659249005068288,4,4,2,0.4,-10569559.413520146 -440403033.9895309 -25364816382.681175 -1639453833126.8018 -112835318052381.34 -25715526775.41322 -64257399851323.77 -1.6408746555946138e+17 -4.265263558834281e+20 -79468690.93466043 -773662020.5100543,False
140558988922814214438912,3,3,3,0.8,-5977.711529964042 -250120.2251015525 -14440561.152920546 -935499658.41351 -14116261.989271274 -34435873060.94229 -86243617125638.6 -44394.02497740875 -425954.6152647412 -4599740.755462308,False
17330951233192,4,1,4,0.4,-0.991953353358614 -159.14845547513468 -12217.321737375878 -935405.3051062655 -72179769.99369186 -4066.396176327776 -14.535065083897617 -146.80165175944526 -1597.2639197225672 -18529.196219347043,False
213207015568,1,1,1,1,1.6421017865960725 29.53539090169953 1303.7771416152225 5.7539339767695,False
23615090143441,4,1,2,0.2,-7.772015622655129 -644.2782592596817 -47812.49983341565 -3602193.9282573853 -275004058.88991237 -17929.81240867739 -65.34152200704624 -632.8921777330203,False
13484361591745214660116133969920,3,4,2,0.4,-21490.06555636259 -897447.949159947 -51861694.96437251 -3365271994.121453 -51805638.01620696 -128528729135.95354 -326393217469247.7 -8.447423838731942e+17 -160596.0582415113 -1547943.2215220488,False
126383105644973262897152,4,3,1,0,-5302.844089541096 -221533.37906268236 -12870472.586503394 -840483281.2123746 -58440195205.366 -12554390.22462832 -30704227652.25885 -77101443732387.61 -39750.45455408613,False
22061509592096,4,1,2,0.6,-3.9419301936775257 -370.8755251903105 -27812.51472478304 -2108770.0823076232 -161826826.62521577 -10138.901941720178 -37.03291571426714 -365.8300601420748,False
19502158838279,4,2,3,0.8,-9.422342446352959 -734.9465789033218 -53964.675418164654 -4045898.7822610247 -308098780.9855689 -21571.104138615978 -47289742.31370563 -78.88759304719109 -769.8546709442837 -8413.573620766492,False
17122215100611,4,1,4,0.2,1.2579272777001087 1.8417740312913158 -296.9971003141661 -38138.66675941378 -3644057.9837015183 521.4086757406334 2.3586088249698482 19.31060741864934 201.47203959378945 2332.225100755062,False
24599459850771,4,2,1,0.2,1.2025732415583987 0.6863625598003431 -358.9603161519509 -40521.343417821205 -3711286.581758817 396.51719444912567 826779.5803001774 2.2240272330972584,False
18599164491546,4,2,3,0.4,-8.600563052791992 -588.5460763065857 -41214.21050918307 -3013990.0290091443 -226156529.86400592 -20375.551205508076 -45561056.650478534 -70.85251351646689 -683.60359723305 -7372.438513957669,False
199829596716041221701632,4,3,2,0.2,-7058.172230793253 -292394.1344004692 -16835821.47517446 -1088461141.297664 -74962769311.59987 -16729601.47763815 -40941651782.634834 -102832723332483.2 -53167.63802958507 -514885.82541573857,False
16678842545649,4,2,4,0.6,-3.0103940162138985 -269.6223981662614 -19504.278478524364 -1449843.044793681 -109813290.61138855 -8438.829856903601 -18733173.97920863 -29.92470308809306 -290.896457617556 -3143.605507114484 -36212.98464443915,False
20998733340431,4,1,3,0.2,-3.289087461880869 -324.8465978951803 -24405.63567103753 -1852633.351500039 -142244826.23676294 -8816.392932867395 -31.978035011350542 -313.6893207551384 -3420.346673901686,False
122465980544948339998720,4,3,1,0.2,-5300.587266849885 -220894.6512630094 -12740789.118962446 -825435481.4497335 -57000438517.1667 -12486302.719816899 -30380632049.109684 -75897055735636.5 -39987.06589512656,False
413532318686861794695007830242492416,4,4,2,1,-3846939.1924672434 -159609701.24451843 -9193524306.602644 -594531458335.2964 -40938470605045.59 -9369075706.660114 -23436759512132.555 -5.991715918604056e+16 -1.559349118890138e+20 -28684600.89327681 -275403524.7372207,False
342157124669892521361408,4,3,3,0.2,-9819.546858179876 -409420.45782074437 -23681714.982065856 -1537878388.8107777 -106387083521.69467 -23202699.938925482 -56622024093.32045 -141839346038753.1 -73297.67204611238 -704902.8029430048 -7627230.444372938,False
9302215318909644439552,4,3,4,0,-1698.2023649669438 -70185.81888393556 -4026863.4066563738 -259713906.10650295 -17868639866.388752 -4012896.6185315885 -9789959461.266272 -24520502704585.91 -12669.642303095741 -121740.7051171496 -1315706.444313149 -15170398.256008562,False
3314815880414846517248,4,3,4,0.4,-1028.8773686416284 -43378.079931090666 -2513771.3700434538 -163391249.9310812 -11310150797.097992 -2419057.655220232 -5870267340.267042 -14627998156735.61 -7737.324035753926 -74821.93421545903 -811949.5056427817 -9385705.26179566,False
1476024481355,2,2,3,0.2,-0.37199771552346284 -53.542504262277596 -3048.5915953805193 -3261.1743049284773 -7967737.527517227 -10.359165209735925 -101.57302766736083 -1116.6261051755532,False
3427656231165805723648,1,3,4,0,-878.4541163933233 -36696.36363191558 -2076598.7951588687 -5064615721.942252 -12680726731171.18 -6566.234313612504 -63141.62493385224 -683068.4566769004 -7890211.198294309,False
1537992171412,1,2,4,0.8,1.4599356565280954 21.62739358664938 898.7284415952115 1870206.343180908 3.434882169922043 33.72548407861507 354.5091044829365 4079.048483553966,False
2629689726999110574995309775028224,4,4,1,0.6,-293417.0929475029 -12194825.431797422 -703519627.4769366 -45579281477.75009 -3146325464454.6304 -713126655.4683943 -1780160276354.9407 -4541745070111213.0 -1.1796743482550231e+19 -2208396.2019040096,False
1138262296625658012355223869261348864,1,4,3,0.2,-5676592.988715754 -233878474.96715957 -13851216657.28719 -34704018421634.53 -8.883288584747576e+16 -2.3139544191505033e+20 -42539210.05902075 -411745051.7121561 -4475095295.668671,False
1229599118636325343803506099908247552,3,4,3,0.6,-6637322.730747329 -273886353.1974461 -15720450791.618694 -1013205573838.0387 -16175243966.734985 -40463503191550.12 -1.0340082989087827e+17 -2.6888736950844998e+20 -49748925.59269905 -479624673.20976806 -5192014941.3489895,False
212531443784,2,1,2,0.6,1.6423401157274822 29.913540371006494 1737.0348253431387 1303.1554720936156 5.028311420047546 47.10264774366705,False
24902735442241,4,2,1,1,-6.41109194223684 -508.9609082084698 -37149.21776375994 -2779857.0631378465 -211683893.5111453 -15443.755740833858 -34041895.89510072 -54.704288049512975,False
2022668808475,2,2,1,0.6,-0.31508359061089086 -51.98973178773803 -2971.805534118779 -3139.2020495536294 -7687709.303985497 -9.737249472506726,False
208567659649,2,1,3,0.2,1.6433787379568487 29.545425454164818 1736.9343164858205 1314.555487692934 5.508588067125544 47.24432325466358 508.57684519968626,False
17222460001084,4,2,4,0.8,-6.494763416463411 -536.7588812259278 -39556.19155819706 -2970916.966692679 -226526478.9760647 -15406.168663700324 -33556476.63102965 -55.58669048484013 -535.7494197589964 -5824.901996884468 -67493.79818716747,False
159110027996280288968704,3,3,1,0.2,-5604.924136240826 -229841.8527069782 -13154479.805052383 -847969973.2872119 -13240647.923674501 -32305655419.90072 -80923124252124.73 -41790.059165049955,False
1673630320338,2,2,2,0.8,-2.3392469315588267 -135.62947603643 -7816.058486557295 -7714.295918631006 -18461780.124317482 -24.195241308749768 -242.66902421785375,False
1515966030734,3,2,2,1,-2.315941738245114 -134.69138964423013 -7704.738039363198 -495705.93221553124 -7624.853401936804 -18156791.41984987 -24.556326056399236 -240.11358446697264,False
45642705400008388978029106475040768,2,4,4,1,-1279195.319023242 -52292354.733458035 -2988569739.9066095 -3117954190.078444 -7799800908464.228 -1.992831622088776e+16 -5.180531514726752e+19 -9605432.391779838 -93045043.6891463 -1012886191.3810505 -11755471543.863811,False
1033766925159395211121992669465673728,2,4,2,1,-5457064.730534332 -222007599.4397615 -12650688898.82449 -13282414867.91496 -33200518812874.777 -8.480672542259323e+16 -2.2051845492914717e+20 -40664835.52778677 -392720713.1571294,False
1486659686311,3,2,2,0.8,0.8770223711764227 -3.5366883820057353 -220.52684981211712 -14378.029230342663 -417.1952032301322 -1223802.762143454 -0.5630899254749715 -8.626197725966902,False
194175580927,3,1,1,0.8,1.6355564595247465 29.040794296907173 1712.2232359503346 112579.11862428885 1292.5741630119421 5.502388719844191,False
197398683661,3,1,2,0.2,1.5381879406349972 22.5425895057407 1196.6695999753747 74476.93893262216 1095.9427860760945 4.131332612339747 39.601470371892546,False
13964535292235020865431670338856419328,2,4,4,0.4,-22338297.280530952 -931843227.7402215 -53680447726.061676 -54497732150.78909 -136395842086489.7 -3.485602336561708e+17 -9.061537141602448e+20 -166574786.25224313 -1599456741.3844206 -17267607784.945637 -199001754263.40268,False
1339679817125,3,2,3,0.2,-1.0907994752805887 -85.26467577154159 -4971.397469444461 -323087.7819462358 -4890.890474851916 -11807536.599260798 -15.22641259589511 -149.8902358017999 -1631.3949377044821,False
24913882958118,4,1,1,0,-2.839655155736855 -290.8111711113247 -21864.19873814582 -1657219.5230600531 -127032901.37816107 -7871.197267320543 -28.240987013005576,False
82546811476830049197523391330910208,3,4,3,1,-1712875.0988727538 -71229055.7430594 -4116773112.6331153 -267031078204.21692 -4177062271.5585046 -10459655130316.852 -2.6759441403770108e+16 -6.966887250344867e+19 -12882092.294185095 -124463133.14517452 -1350064539.3099155,False
1220739168623,3,2,4,0.6,-1.5797007324528947 -104.61778136483946 -6007.598221240954 -386424.32444466837 -5967.837339737459 -14278633.591574188 -18.711796644716145 -190.49260545275 -2080.2084214438933 -24170.53447727792,False
31506079112905,4,1,1,1,-8.903078604875365 -728.6988353699224 -54264.1546964504 -4104870.0915054153 -314643290.0206288 -20180.084671470988 -73.44355235099027,False
28404568304859,4,1,1,0.6,-5.5823335550872235 -487.768720181604 -36421.30551004049 -2753202.15849816 -210751753.54265088 -13449.663137945086 -48.81875041227766,False
10042098897769964602497888843984797696,3,4,3,0.2,-18861018.133146398 -786990568.8753885 -45306487652.93255 -2923184306383.39 -46001171057.36029 -115221205134941.14 -2.949240020895216e+17 -7.684239248005412e+20 -139792081.1363077 -1345560831.492745 -14587798828.693327,False
17087901479844,4,2,3,0.6,0.7235618833069997 -30.921854277067016 -2625.141421135616 -208969.792793868 -16493267.223462837 -604.2939414775641 -1376541.2765509686 -1.363598570747131 -19.756155003083673 -213.88948058335117,False
487145776201080575623168,3,3,1,0.8,-9737.659719573163 -406073.28229467396 -23454874.08202417 -1520360254.4646635 -23059731.035163093 -56399599130.90897 -141599758419276.9 -72625.40134867249,False
282618015196229819957248,1,3,1,0.8,-6288.692417995023 -261191.99336295208 -14869993.869708821 -36330359227.097 -91151153102799.19 -47484.56708994125,False
2676156725841730967778371476767375360,4,4,4,0.4,-10791717.444135115 -439577262.12898713 -25191124673.72063 -1625542952614.0889 -111863299750498.88 -26257339822.151928 -65581060271078.836 -1.6733592567035354e+17 -4.3454526872481936e+20 -81069377.40924306 -781524775.6398028 -8458740058.1080065 -97651844272.79507,False
10073700602689474275034666347935039488,1,4,3,0,-16817200.557511713 -704018807.2561603 -41092936536.80697 -103068724736968.8 -2.6406134291655094e+17 -6.883798418165175e+20 -126474553.71478029 -1224303818.2156126 -13308757324.137527,False
3200503769102101179929535283344703488,3,4,1,0.6,-9452404.781149648 -393971522.2116079 -22801791863.889046 -1479071885744.7585 -23114265882.094654 -58017607115665.31 -1.4874437389047248e+17 -3.880098905578458e+20 -70511474.59820718,False
2673056319883598779900681357438746624,1,4,1,0.2,-7499563.653228811 -313369529.12560767 -18328141976.5665 -45977894483798.27 -1.1780445373585082e+17 -3.070918642438867e+20 -56487496.22551419,False
10309116125084473360384,4,3,2,0.4,-1617.518508255263 -67265.27380802383 -3890743.992761569 -253234041.61676368 -17564678012.89733 -3822481.1689139614 -9324059636.516155 -23348188000621.645 -12123.437028167116 -116960.09327613072,False
1957341697302,1,2,2,0.6,-0.6884952463760716 -68.01744498111476 -3986.9054862341573 -9688513.661118321 -12.588797141543465 -121.75190871242712,False
7909577721724020144258133424890445824,1,4,1,0.6,-12928152.15233924 -533767117.2097481 -31563427765.939472 -79122452660618.7 -2.0265060192248797e+17 -5.2825170227107116e+20 -97213015.6889272,False
16917047453421,4,2,4,0.4,-3.323252504091956 -263.17605045401285 -18410.875897374244 -1346426.2122168427 -101021851.39915869 -9305.71117624585 -21061448.791665755 -32.63983340116031 -316.33381629388373 -3457.257715788632 -40189.31601768296,False
556574374477655330258944,2,3,1,0.8,-9626.17265120029 -395888.1410174307 -22661391.120229788 -22794962.783501558 -55773518743.734184 -140126797862029.98 -72783.1905424544,False
2506250009438,1,2,1,1,-2.2599915663093615 -131.90564164002794 -7512.895141401337 -17932869.425993983 -24.733962328445045,False
107803340809755246460928,2,3,3,0,-4971.4979813139225 -204889.39973371243 -11747148.558630852 -11710262.912827272 -28496194538.5028 -71208388759432.83 -37303.71097053102 -360071.4543072528 -3900324.0938111134,False
1548674095021,3,2,2,0.4,-0.06946680671815364 -45.09500745364654 -2743.666505783834 -182225.45201035007 -2547.647854578491 -6233022.806546764 -7.7627980863444215 -77.63168656339595,False
200230979491,3,1,3,0.4,1.5461805482341568 22.461611747583227 1245.4653380115874 78151.41684298718 1113.387185833721 4.099185473588683 39.631343084233976 425.7222084478673,False
197041278074,3,1,2,0.6,1.5669934928046154 23.94161347207813 1329.5437902380245 84043.86632964585 1150.0380523247927 4.84493554854178 41.621917058897395,False
204439432489714470354944,1,3,3,0.8,-6308.834840456383 -262833.91769941617 -14944389.933799561 -36549677210.320305 -91729528442234.28 -47515.12742146487 -460821.2905160715 -5017235.880079125,False
210326142863,1,1,2,1,1.6416718432123814 29.58569674373404 1306.7070015250652 5.478482146368148 46.73759032534743,False
203887518645864061992960,2,3,3,0.8,-6902.154405375052 -287135.3701995426 -16622988.106880944 -16206867.290740538 -39313644069.10937 -97930912173726.84 -51341.20254917647 -495509.9108516573 -5382069.766317246,False
1511096537555,1,2,4,1,-2.0537254158904164 -124.22243548402922 -7078.553189490946 -16975425.812803064 -22.332565479994766 -224.77176424746406 -2458.168775328766 -28571.806344726723,False
80890838609090192605184,4,3,3,0.8,-4802.674614939433 -200391.8937546572 -11540638.647372343 -746962902.8801261 -51538164122.401665 -11322522.804680806 -27575335218.264717 -68963324023794.13 -35870.14407348188 -344967.25996968563 -3727823.2242699,False
35456842977943125753856,4,3,2,0,-2996.119787463328 -125364.83516357816 -7204447.45935351 -465273443.195392 -32032790225.962444 -7082921.07534234 -17287671782.622906 -43312376557473.94 -22499.238007469787 -217372.1353430055,False
4432429931898879330630728553544548352,3,4,4,0.8,-13176717.988107374 -544689116.8298395 -31328640021.80319 -2023721324830.0105 -32104220659.857094 -80353559712441.89 -2.055700472596233e+17 -5.354339601980278e+20 -99800414.65673563 -968194090.0084525 -10533990671.597479 -122113885603.68506,False
54893123789676940886016,4,3,3,0.6,-3906.733589132756 -160896.20973876305 -9217520.840345545 -593993149.4568694 -40819811898.778725 -9250151.025786404 -22624231754.073223 -56809197687367.914 -29264.587230342968 -282564.75734859926 -3067237.93994165,False
635150263508588996633718232962826240,4,4,2,0.6,-4742727.539460761 -196057069.76231587 -11301473888.955618 -732440883682.1924 -50600527739341.82 -11574380924.940266 -28995228416181.02 -7.42027571970549e+16 -1.9325327936493597e+20 -35785140.964644186 -345976010.1018038,False
3853602314282299251393274330254147584,4,4,3,0,-12213394.395313477 -506746785.5131121 -29113460876.112038 -1878283938942.4836 -129151032897840.78 -29816337500.38333 -74749935127173.3 -1.9148583391109094e+17 -4.992503991167274e+20 -91830961.02395841 -890229985.9330645 -9684676557.040354,False
14889269213818826566195348731403960320,4,4,2,0.8,-22755962.498773985 -955213067.7580655 -55518253498.13581 -3612458595341.429 -249973834986218.44 -55678075296.37019 -139816700046645.94 -3.585887205476842e+17 -9.356756388747878e+20 -169485670.95861718 -1628687636.0979412,False
11886623840818880839680,1,3,3,0.2,-1538.0850593825264 -63974.50702590254 -3628648.300942117 -8839004024.997658 -22109370796843.875 -11576.184257594496 -112143.27168548598 -1221126.6883548442,False
345360308637969055481856,2,3,1,0.6,-7700.3748361953685 -317593.9730520692 -18206387.17015432 -18154706.843765084 -44186787387.698616 -110380698031667.06 -58072.84428607708,False
6807270059086533874631744037823971328,2,4,2,0.6,-13968394.168916628 -582748551.6259181 -33669488881.40545 -34037607809.76364 -85146370068968.19 -2.1759241953161507e+17 -5.658744880538173e+20 -104975342.25026453 -1009334470.9963119,False
7984296596994111573988566392868175872,2,4,3,0,-16085272.37557509 -668894857.1205733 -38760845689.015594 -39155934660.07098 -97880536281027.48 -2.5001846408149542e+17 -6.500222406970965e+20 -122195866.3867063 -1189162022.685625 -12971332524.32066,False
1303974017147,3,2,3,0.4,-1.0097162226626994 -83.41795833068707 -4820.50838590076 -312177.2908665096 -4689.610344158183 -11302712.306977643 -14.718643068977574 -144.40847758312387 -1573.5372319779726,False
350082740041325394001920,4,3,3,0.4,-9862.668646691438 -407608.60735188023 -23372784.73226681 -1506864373.7878845 -103639818827.70026 -23361518.91490857 -57144872971.87546 -143472775124054.1 -74074.18223674395 -718212.0891423566 -7825633.203343826,False
199869066978,3,1,3,0.6,1.6186077039030078 28.077116471454342 1616.94185750633 105637.41088260732 1261.9907841586194 4.965985066867597 45.05524409391182 491.55645247904624,False
1135137902991002156826472981836333056,2,4,4,0.8,-6319602.68503674 -263577694.78509298 -15261677122.45582 -15431564618.3463 -38690515258214.02 -9.910727517608581e+16 -2.5835266375771177e+20 -47228243.35371117 -454859642.14747554 -4923016385.194656 -56800200347.430695,False
