loss,weight_order,prod_distance_order,time_delivery_order,lambda,thetas,diverge
210000627746,2,1,1,1.0,-4.448402900751778 -314.35446317240513 -20966.903653587942 -11490.249353065417 -41.056921220285076,False
760492041776453,3,1,1,0.0,-12868.575439153106 -889516.0384307692 -63971294.40324946 -4727364531.513328 -26219823.68233893 -97481.39866338867,False
518216349404553012188242204355730705557415741308482263051273031133749466628096,1,4,4,0.6,4.032061999979091e+27 1.6753446329906592e+29 9.858511532951687e+30 2.4746747824157407e+34 6.345979834970015e+37 1.6560194800588043e+41 2.9902728964312196e+28 2.870747133747442e+29 3.103677836063771e+30 3.582988706494579e+31,False
212608964627,2,1,3,0.6,-5.009789587137487 -343.4740530504744 -22801.33769141732 -12571.078218939998 -45.92070758499587 -459.8027942404699 -5071.935891860877,False
5661727537172924225050773671474378107618978295266248183178109759563530036576256,1,4,2,1.0,1.18327454848217e+28 4.940129686774549e+29 2.887497673354352e+31 7.235594718699409e+34 1.8525636877607266e+38 4.827387192986597e+41 8.916340327920921e+28 8.631780654645898e+29,False
1723382000505810911724842314132123758570295869308928,3,3,2,0.2,6.183523524102822e+17 2.5686239786423955e+19 1.4780014977074733e+21 9.551333600036512e+22 1.4647666617070778e+21 3.584358602488815e+24 9.003770124066896e+27 4.621312126730056e+18 4.45200726594401e+19,False
212146400329,2,1,1,0.6,-4.4655931300397 -317.4365422377019 -21238.308760859938 -11499.110212480542 -40.344071232836136,False
7851765700524523383682183379836956333994129687052288,3,3,2,0.8,1.3339082935991378e+18 5.525547830954523e+19 3.1756432532146325e+21 2.050018237013856e+23 3.148454124871873e+21 7.676771110606483e+24 1.921840262815339e+28 9.894550190355466e+18 9.531257739958922e+19,False
238485399746072954273792,2,2,4,0.8,19860923.123317637 826733284.1311963 47628537605.5313 44960097415.49767 105916556376427.17 147903101.25467083 1423689180.759188 15420257367.928585 178210404297.55954,False
211070055410,2,1,2,1.0,-4.519915645366296 -321.19877384041837 -21557.881576240456 -11531.677807065087 -41.23516772557557 -400.7217836284876,False
5235276817856409653114111760420885181506273422456484612955462480726931577765888,4,4,4,1.0,1.5054717229744152e+28 6.296811616559387e+29 3.652911488124079e+31 2.371652937065899e+33 1.6379072614597365e+35 3.6664617187959993e+31 9.16435524202478e+34 2.3396468060824495e+38 6.077837424022144e+41 1.1434783958702827e+29 1.1138621317169096e+30 1.215972858783327e+31 1.4131206308161213e+32,False
5271728334971457987674112,2,2,1,0.8,73722996.96795374 3049504539.75307 175235073383.72742 167003982407.5139 393686111567117.25 550820922.3892573,False
485199306801754343997440,1,2,3,0.6,24177664.22860482 1013395511.711501 55150526991.949135 130835118143132.1 180544112.14074686 1744098152.1366045 18939299871.466755,False
5082118782254503878983680,2,2,3,0.0,85566519.54585458 3550492059.2605433 204474983725.45267 193851699962.52194 457361919218513.5 642930025.9922248 6193471024.008193 66980693457.3187,False
2078239593273832306678071281948760880630767714959540201827458728741986650554368,2,4,2,0.0,7.645730121051516e+27 3.185119699324979e+29 1.8340993602712125e+31 1.8669601951543475e+31 4.681002255727716e+34 1.1991832573750162e+38 3.126665573533473e+41 5.750099610448835e+28 5.57857728399219e+29,False
206818283243,2,1,4,1.0,-56.77033185230681 -2491.000710029776 -145785.20672204235 -118625.76575887158 -668.8530358456484 -8165.6307274717365 -102372.87800741462 -1307550.8913227401,False
802323527195338,3,1,2,0.0,-14600.702661898496 -1006123.699921576 -72160748.83142272 -5319109428.205748 -29776382.65567468 -109483.90479488036 -1065110.3264823728,False
2278932911145128384528384,2,2,1,0.4,48305885.7346852 2002529019.4044042 115101848186.82405 109592341913.70537 258844745599652.12 363010381.8153526,False
209771618256,2,1,4,0.2,-58.208950198633254 -2525.9468423014596 -147526.2344962696 -121298.6046536956 -690.3711065175687 -8479.54501903591 -106792.33168871839 -1368741.1097040921,False
210902278344,2,1,3,1.0,-4.9453343351719425 -339.3744486748056 -22533.880663062588 -12504.272349292854 -45.78645648935877 -463.88654463885564 -5140.503302384719,False
3531953398504072574986693893660690369402684203847172848288194635850287725674496,2,4,2,0.2,9.89021128017247e+27 4.119820425701637e+29 2.3845353458978654e+31 2.421123524956194e+31 6.083334547932129e+34 1.5611464516754393e+38 4.076065057059878e+41 7.479084775934798e+28 7.276182562822597e+29,False
5501457514430445343135034520214069423607383828806659075804621633164829874192384,2,4,3,0.6,1.3373490906488586e+28 5.503506999415314e+29 3.1526240065555544e+31 3.254674440290287e+31 8.132282536616229e+34 2.0762468076407167e+38 5.395712080491735e+41 9.86751506366978e+28 9.444216907637167e+29 1.019438038736528e+31,False
10033667072545989082914937531313180150417668200988672,2,3,2,0.4,1.4099284341539945e+18 5.786466586154056e+19 3.335577337561839e+21 3.32912036382157e+21 8.118455491796705e+24 2.032204888284277e+28 1.051417574865251e+19 1.0133238184824262e+20,False
4046987121872960606961664,2,2,4,0.6,81258808.399963 3375093566.7353005 193898239599.70734 184615717927.6315 436313686753457.1 612416278.4005014 5943996873.608308 64755788379.73254 751694450453.2633,False
643805024952856930250497604044140601612965927501322459619629331514316474548224,2,4,3,0.4,4.561330190826951e+27 1.8933989612639817e+29 1.089689813854084e+31 1.1108864229212982e+31 2.7778822800391843e+34 7.097553202960216e+37 1.845810306694008e+41 3.4261422700981906e+28 3.313887280739357e+29 3.6025109582458175e+30,False
40769987724526284177408,2,2,4,1.0,8213270.257345707 341039663.75199693 19662132555.823673 18585433200.163837 43792850166465.76 61845098.22839912 599059674.3832655 6519252681.601393 75642575380.0831,False
364622007621244103426048,3,2,2,0.2,22834914.283003 949541943.6062218 54729652743.54213 3541501275514.6436 51829838355.982605 122455273128478.48 171755339.38552186 1666514158.3553157,False
939932809174864019587072,3,2,1,1.0,33915183.977195576 1416341041.8879306 81985732450.55162 5324109318601.315 77030478347.32153 182023269694201.25 254817582.23177242,False
6681572976019932039872512,2,2,2,0.2,90298250.7343213 3748422285.077659 216114482519.59717 205252759007.03827 485516020027811.06 671557094.5870458 6450651501.864064,False
2646381951647157617672569746387036494309973267185601602576006386028386350792704,3,4,2,0.0,9.204211475281388e+27 3.884068284852836e+29 2.242216301415391e+31 1.4492949721255285e+33 2.244631442668575e+31 5.620109609259929e+34 1.4375968194884166e+38 3.742278880766615e+41 6.884751689154071e+28 6.63385344433609e+29,False
4480730492005253152918161195180115142470962523459347196711020964596453488984064,2,4,3,0.2,1.1991824884870684e+28 4.9216277850015556e+29 2.8270010320155032e+31 2.923805634594371e+31 7.318274933160679e+34 1.871301728467159e+38 4.8694991797844166e+41 9.066302639194857e+28 8.800975896703724e+29 9.584318712761031e+30,False
15752434054915146133310075724525937983277722745562154430399184034040567381884928,3,4,1,0.8,2.1056768899587835e+28 8.678614529072973e+29 4.99058631767478e+31 3.2279372041009545e+33 5.144812905182078e+31 1.2900251694933183e+35 3.3036360430620532e+38 8.608103094196078e+41 1.586257357145213e+29,False
2694526105655588964794368,3,2,2,0.0,62244363.73137253 2570202018.44179 147634629305.71536 9536197758822.572 141062124827.517 332889942352158.5 468603548.61609787 4524639973.714566,False
681292697610379711217664,3,2,3,0.0,33528160.749166094 1389268307.063219 79837982763.61166 5156254546289.033 75912785699.0116 178945267294054.2 251123231.63486 2432608183.136724 26511828588.071007,False
426240534629633772891615448449479350053846908928,3,3,3,0.6,1.0484164004408494e+16 4.370630960330193e+17 2.5213248674301776e+19 1.6347813974434188e+21 2.46843005187936e+19 6.007377529278462e+22 1.501886995784567e+26 7.854141847515011e+16 7.58425528396804e+17 8.228881554363766e+18,False
169577285194066184220955714617853094170861001244672,3,3,1,0.0,1.8296056004150016e+17 7.520330422198095e+18 4.306829247172541e+20 2.775953429039525e+22 4.322300479621825e+20 1.0546996985481343e+24 2.641931101566683e+27 1.3830747092121585e+18,False
7783668227373804721356050033841837816503258778173440,2,3,3,0.2,1.331449885513615e+18 5.571359666537011e+19 3.2146854671233854e+21 3.140927553272123e+21 7.651848019168084e+24 1.9134881626622737e+28 9.950284221719101e+18 9.617450551936826e+19 1.0455986342597009e+21,False
3543308191210797854097408,3,2,4,0.2,80544779.74268575 3320787875.582418 190405534556.26984 12275665740062.648 183031944678.18958 432851668783553.94 601208946.3659647 5810343005.785669 63168479184.394485 732495991827.1218,False
328628050605824708830035968,4,1,3,1.0,127905997.44871284 9205522368.66664 680901965685.1437 51361250230443.9 3931415137164828.5 260325135526.38437 961875675.9349478 9288516891.8858 100868453074.0268,False
3322513428605611460488286576828418438621324021596160,3,3,2,1.0,8.632922328963548e+17 3.6217462193920426e+19 2.084861899002667e+21 1.3451311588344672e+23 2.0408794946067722e+21 4.984745651765656e+24 1.2501640165027006e+28 6.433877817965366e+18 6.210975268783874e+19,False
753610842231102286987654364187139663804032436142080,3,3,3,0.2,4.3682438075474784e+17 1.8290970539625464e+19 1.0583311462965274e+21 6.873590084105372e+22 1.0317750346867807e+21 2.518815982547892e+24 6.315146825031786e+27 3.287745530846443e+18 3.18744013100963e+19 3.475672408345657e+20,False
28637875524953662520423350272,4,1,2,0.0,1130988604.6446328 81159495258.50296 5983678742857.917 449891325495766.1 3.432976133443421e+16 2303337862614.361 8475226948.862056 81769356389.2624,False
6033654882711732474183913388895291177043456961770822430946126496865521053466624,3,4,1,0.2,1.305880340321392e+28 5.42089449275509e+29 3.1304478455961494e+31 2.0280710446302975e+33 3.186233480940544e+31 7.983881638625772e+34 2.04425554230715e+38 5.327504893408792e+41 9.864785843666389e+28,False
67682326655084591329021263872,4,1,1,0.4,1602504337.1233554 115051065003.17783 8491689297919.103 639354804202375.8 4.886126919264723e+16 3253801218659.9766 11969855368.03401,False
69109046141329831389520986112,4,1,2,0.6,1745126190.491578 125394331737.59529 9260402690745.936 697546564955590.5 5.332955718461094e+16 3559822871328.2764 13314650063.583502 129869531919.02696,False
3184872912347401822404608,3,2,4,0.4,77181994.57965173 3211676151.1487126 185326973193.51303 12016730989511.115 174385283003.57587 410363869919481.44 578884598.7060275 5600367172.917729 60895748967.6688 706014005042.1085,False
210935560837,1,1,1,1.0,-0.3718591101958628 -50.972124483268104 -3121.810699520095 -9.287912713362243,False
6651880917189955352772632969074832591656732030486568269499533941211421648879616,3,4,1,1.0,1.3693798325957011e+28 5.6872771176108966e+29 3.2848050267968674e+31 2.130926771382412e+33 3.3441165140998496e+31 8.383227165474229e+34 2.1467442938046632e+38 5.593786126225223e+41 1.0235251770094769e+29,False
546094800727556859002617856,4,2,3,1.0,192560218.25697494 13009227933.75634 940485573703.2837 69975129161214.9 5304001711236780.0 398547688513.29816 872929044491743.0 1435623911.967128 13843347759.179089 150212924637.01514,False
25480325292432530698403840,4,1,4,0.2,38353944.693644084 2748730976.3278127 202496777772.89148 15218631397997.398 1161114568966455.8 78550616450.41832 286512862.5225299 2751924844.1547413 29719635821.64226 342626822177.5852,False
2864376218690443882246964987008533830263651018648469230110507757202064910843904,4,4,2,0.4,1.0083774677274666e+28 4.2356059853662125e+29 2.4476660004803937e+31 1.585540315630738e+33 1.09414342436329e+35 2.4598365672479857e+31 6.160386053258007e+34 1.5761587370877111e+38 4.103965117008412e+41 7.650583680612664e+28 7.442689948377346e+29,False
192132562723559130277965987840,4,1,2,0.2,2927198716.670326 210035292502.89566 15487237335042.074 1164784845528960.5 8.892029735917123e+16 5964766388886.373 21801297022.97481 210563721839.45612,False
2931180822287437436416016013378555454622742289055744,3,3,3,0.8,8.61951496673916e+17 3.549839181342437e+19 2.0404818391267305e+21 1.3180496498856406e+23 2.0359670305667004e+21 4.969162822783433e+24 1.245464027603731e+28 6.481483007281738e+18 6.2704750320564945e+19 6.813402259658692e+20,False
4107003725792554014487372561664117186157902980710400,4,3,2,0.2,1.0239202840625887e+18 4.241051377448959e+19 2.432362899532829e+21 1.565963577390329e+23 1.0746029181200088e+25 2.415680415648157e+21 5.889010617630975e+24 1.474254004528455e+28 7.792021389606058e+18 7.604734520717382e+19,False
2609440423856181007313576039443477512651269644222464,4,3,1,0.0,7.670657111386633e+17 3.227153570911699e+19 1.8744907443952608e+21 1.2194066995828566e+23 8.442282989804557e+24 1.8113732571181002e+21 4.420698954256061e+24 1.1079169044138514e+28 5.746706025025511e+18,False
214695501007821767086620803072,4,2,3,0.8,3564948252.819984 250383402645.81232 18377731849935.3 1380494494789597.5 1.0537887524753584e+17 7334636192705.03 1.5970986208373368e+16 26645188070.180843 256483910332.698 2777212255584.898,False
320766199425619537561117366494803522854720956125479847119555905593659323580416,3,4,4,0.4,3.5627136198819036e+27 1.483691983292082e+29 8.568847955723908e+30 5.562109336016404e+32 8.675198256417293e+30 2.1688638162667603e+34 5.540179183873391e+37 1.440387264227578e+41 2.68675156861847e+28 2.595342741655595e+29 2.8131481092164254e+30 3.2516296358782296e+31,False
10571979253222112730630062080,4,1,4,0.4,779039813.4907767 55909372334.13507 4122187198160.8125 309939700619417.6 2.365106775593141e+16 1595096058145.147 5907695742.409163 57478826419.949425 628092225387.5773 7316359182534.593,False
30916505945136799414222848,4,2,1,0.2,34866102.74929977 2602874521.400071 193770085614.08008 14625946855319.754 1118103884075816.6 69917950673.73283 148839270193710.62 265092545.60282052,False
6929052788094390256145457399621149966475446112485376,4,3,3,0.2,1.4081076474936474e+18 5.848402180785178e+19 3.3775419973808145e+21 2.189908604489263e+23 1.5116045192361777e+25 3.3177664641243865e+21 8.076099485870855e+24 2.0184846052763554e+28 1.0656877458876408e+19 1.0332198363238036e+20 1.1237489149608905e+21,False
48133828506709890433024,1,2,4,0.8,-8281366.40094629 -342218218.081974 -18821875968.040165 -44510472069097.92 -62163721.278756686 -602999158.0637981 -6578710620.576091 -76546956548.28416,False
107804143706339475599780741120,4,2,3,0.4,2594849956.683118 179927739308.74377 13123217114152.025 981281394404910.4 7.463283784982794e+16 5325019821316.192 1.1574613662990442e+16 19373741741.581535 187312106838.23203 2038574187788.4563,False
2377172249798884806856740882123882238386584912646198543474739747819245010944,4,4,1,0.6,2.7596570346877875e+26 1.1450270283319628e+28 6.576646529199867e+29 4.25004434895532e+31 2.929944194589206e+33 6.728379089496836e+29 1.68453358950333e+33 4.308859573949643e+36 1.1216057101008122e+40 2.0725227906098665e+27,False
3338594044831784663836119263552573021715814431064064,3,3,1,0.2,8.096627679439373e+17 3.3843296587020857e+19 1.9496517981927619e+21 1.2618553606219459e+23 1.9138493686274324e+21 4.6743306824056215e+24 1.1722478791619914e+28 6.050219140456673e+18,False
44683115379590617719386406912,4,1,3,0.2,1521121678.2481248 108937977678.92712 8016802227407.601 601717560323479.4 4.584246511751696e+16 3105822523150.226 11459529308.949694 110781556308.6607 1201356673967.084,False
2558703775932308159080837681133481895719037403398144,4,3,1,0.2,7.557459549571432e+17 3.1370562001738076e+19 1.8032511005675377e+21 1.1660046628054323e+23 8.039134821117068e+24 1.7869744644818222e+21 4.368609717217008e+24 1.097093167847718e+28 5.663795889673436e+18,False
71564956940743407876593509647440563014460084584448,1,3,4,0.0,1.2702265968643854e+17 5.243539457128799e+18 3.00144768050567e+20 7.324843606109879e+23 1.834779288622406e+27 9.614031576548887e+17 9.341099981345653e+18 1.0170758230504297e+20 1.1786701294199564e+21,False
859496025829188734812160,2,2,3,0.2,35089720.94779328 1449237069.0407054 83660708424.16946 79619353216.4865 188087326281644.03 264219084.64471805 2554758573.638898 27717124545.189777,False
1056048033731518855374056590549907273448995456336612501950542821247503109718016,1,4,3,0.2,5.483374655274305e+27 2.2747128336908703e+29 1.337794575991319e+31 3.349757040473058e+34 8.566364913551798e+37 2.228822383422886e+41 4.117843957635858e+28 3.980161528861078e+29 4.324680908425641e+30,False
385403339769747467076908465023978174221360981573264141577414071999493207752704,4,4,2,1.0,3.690130158788947e+27 1.5436831012312001e+29 8.882028234592742e+30 5.741016519889796e+32 3.9565450363620927e+34 9.007563915527117e+30 2.2572605968857476e+34 5.778595799387167e+37 1.5053807836970065e+41 2.7777718001287035e+28 2.6820883130393374e+29,False
21996237421006096625318232064,4,2,4,0.6,1231702415.4148366 85686900375.21292 6252147216391.666 467383866958382.0 3.553005222066422e+16 2540701425684.9062 5547569248856054.0 9275039841.71149 90119957345.21902 983614653734.4722 11435669149511.148,False
199686433186248364235110293873531277708813957857280,4,3,4,0.0,2.4720281073068125e+17 1.0302612639264203e+19 5.936456476500939e+20 3.842519187193506e+22 2.649706994807803e+24 5.853403134269199e+20 1.4315585926644375e+24 3.5938432668519363e+27 1.851937595931223e+18 1.793777980912062e+19 1.954071740001109e+20 2.2705011402940309e+21,False
70589322765461983690032167000693547763448743460864,4,3,4,0.4,1.4754909467476592e+17 6.129734644259135e+18 3.526431950016683e+20 2.2778638793025473e+22 1.5674867512246233e+24 3.4896598292755605e+20 8.523078957762266e+23 2.1367531941021395e+27 1.1062268996728495e+18 1.0692160144282454e+19 1.1596518972572593e+20 1.3396865454450816e+21,False
98705192356897403845916753920,4,2,4,0.8,2570028377.658593 180012050036.71774 13181325206057.426 988132858864143.9 7.530221104204883e+16 5290206178968.905 1.150935043924564e+16 19303370504.281696 187247683019.23697 2041065678780.5422 23721651942651.402,False
11832613748295597155809683033382630438076594208058307263116632833004666880,3,4,2,0.4,1.9612035721698915e+25 8.065229679668718e+26 4.624692039576785e+28 2.9826420725387846e+30 4.77063312753903e+28 1.1919723683558673e+32 3.0438812694095918e+35 7.913165149974168e+38 1.4737539678756058e+26 1.425632253092267e+27,False
1100463476756331284660224,2,2,1,0.6,33677422.75858243 1403586761.2413476 80701801009.93231 76259402056.06538 179871103533245.8 252093367.79019222,False
1116016454921709105874633226395071553439463160911903245343359515395421835886592,3,4,3,0.6,6.292301653138064e+27 2.6252603023342722e+29 1.509993445202837e+31 9.725198726216835e+32 1.5341592888619024e+31 3.8419801144644157e+34 9.832856657507768e+37 2.5616744110227593e+41 4.7391643686699325e+28 4.5971745272397885e+29 5.0029508502711203e+30,False
4446128036343338130997248,3,2,2,1.0,79979208.02555537 3349134364.355598 193655762139.3622 12561959775601.625 181267467989.66867 427603504121170.94 601304853.0319214 5804792530.245982,False
5571365869041193244950528,2,2,2,0.8,82147549.6135664 3435152461.340801 198935293674.10632 187118009337.91223 443348297868705.3 619165107.5956053 6004269926.734813,False
212552774743,2,1,2,0.6,-4.544390017770752 -321.9211648777346 -21551.981652281844 -11595.386881535003 -41.398936711194 -399.96142428415044,False
20089853715067458027520,3,2,2,0.8,5373788.970280364 221459681.2214206 12749383316.382008 825507977603.8162 12179241791.24024 28743983793894.62 40428580.197415866 392987881.32262886,False
42240195251932100656267214565012377657498503106423328719784774305452876890112,2,4,4,1.0,1.2222273973149225e+27 5.091642378364769e+28 2.9418522307043254e+30 2.983166387093974e+30 7.475136689393075e+33 1.9134136947135043e+37 4.9836965343992955e+40 9.137766096530522e+27 8.829588409324674e+28 9.602869301144946e+29 1.1149148635219438e+31,False
937181371442587579219326241103945171012968525760187386216393790323486097408000,2,4,2,1.0,5.168175478328696e+27 2.1564990341278318e+29 1.250231670341323e+31 1.259452349869094e+31 3.152258429467791e+34 8.063238266929457e+37 2.0996429508627696e+41 3.852769878013405e+28 3.708327393112649e+29,False
1649715848761938565660672,3,2,3,0.2,51991435.1727731 2147063894.809081 122700758696.44891 7890693429407.501 117922833860.61618 278460661228363.1 388568428.2423382 3746372213.9708962 40633718786.59012,False
47809470294780237943798759424,4,1,1,0.0,1340023745.8378465 96354933781.39917 7121688597684.8545 536836675175602.3 4.10661644213101e+16 2716270086380.0444 10058242238.88836,False
12535671163075985155488817413662982405391836209670717478279102706787513867960320,2,4,4,0.4,2.121322583218187e+28 8.781543539535406e+29 5.055458479287943e+31 5.165428441564512e+31 1.2916437245059723e+35 3.300564104126162e+38 8.585437411405532e+41 1.6044196941182184e+29 1.560262196348892e+30 1.7023332770767936e+31 1.9787023050958537e+32,False
76778473937601045982689816491507638399042164891457919556411246091828702740480,3,4,3,1.0,1.6504245154024694e+27 6.7917002909528005e+28 3.889397988110423e+30 2.5111968426381236e+32 4.02607383251841e+30 1.0082963377286483e+34 2.5799865383907993e+37 6.719057673437389e+40 1.2255395451713017e+28 1.1780813883758587e+29 1.2751557425649725e+30,False
9271329411154506738869353723305222575073846123665615983996846142493416444919808,3,4,3,0.2,1.8198737089935248e+28 7.523886082689118e+29 4.336897952133235e+31 2.810085221036638e+33 4.437687253256036e+31 1.1106165319323623e+35 2.8389108783585592e+38 7.383455077277324e+41 1.3649378180079134e+29 1.3184690593931407e+30 1.4314886601640976e+31,False
509664655541406,3,1,2,0.2,-11546.307343227207 -797971.1977667051 -57377493.878804475 -4239119560.303738 -23541295.739064947 -85380.31842759145 -818272.9136622567,False
607703914049164135305838592,4,2,3,0.6,185235249.6066784 13175519480.21937 972191351582.8551 73289862837614.94 5610264681352192.0 379721289597.1901 824165529683186.8 1407242435.7089114 13743395639.30179 150437708591.06827,False
2199918781035617852588032,3,2,4,0.6,63331563.98014137 2659104742.747397 153735072951.25018 9968402018024.879 144061195320.81952 341057109531213.4 476011589.01411396 4602476951.069926 49959730341.104675 577909341691.2771,False
1437246158555576,3,1,1,0.8,-17706.01463456163 -1224099.4430407619 -88009804.65791184 -6499251614.158858 -36176511.937597886 -131267.71345104594,False
7125561667127726664202005039386469921933311240978473957225881503660714133291008,1,4,1,0.6,1.2396746205086152e+28 5.143229265226257e+29 3.018630435986319e+31 7.547288974438514e+34 1.9281308860128678e+38 5.013878523053519e+41 9.306755518863842e+28,False
2462746984916199031395269994300340922365883551583866928711013774066309218172928,1,4,1,0.2,7.255460904707981e+27 3.0415037002398198e+29 1.7689663485923303e+31 4.428033393748356e+34 1.1324554365913006e+38 2.947638051106146e+41 5.4295930783991325e+28,False
528735498104171139170304,3,2,2,0.4,27518811.8227668 1144751140.8115366 65978653902.26249 4267822160363.2466 62441664754.723274 147460267660447.84 206138865.675231 1981818995.3805795,False
310979485352132951414579134464,4,1,1,1.0,3418622340.843459 245881300805.22424 18171386472031.12 1369464285739563.0 1.0473528742575461e+17 6955392009693.701 26079597392.278286,False
5775355231762270014390114375930889948765067329667072,1,3,1,0.8,9.06457327278435e+17 3.73121602971543e+19 2.1374001148684867e+21 5.207839352765573e+24 1.3030557036911946e+28 6.762712725704704e+18,False
212503510869725997515811702933431193377507792388096,4,3,2,0.4,2.3280189258000474e+17 9.669111615930372e+18 5.5967109429341336e+20 3.6375761428098876e+22 2.518227167961982e+24 5.49474640958273e+20 1.3397235858157009e+24 3.3534575675822607e+27 1.7590305927442084e+18 1.7099341309377704e+19,False
11927121174173656493923252928640937101609241122177024,2,3,1,0.8,1.4090141831396337e+18 5.8385337068258435e+19 3.3619140387181465e+21 3.336745247485496e+21 8.164735935476072e+24 2.0513136482798315e+28 1.0481585838726226e+19,False
2551183016493154847503380428149092721952013669841477506083306059500552682733568,4,4,4,0.4,1.0375285733253147e+28 4.310239382366847e+29 2.483585863945223e+31 1.6077201203366955e+33 1.1091071879632286e+35 2.5351862175359176e+31 6.357474387374589e+34 1.6282353119372568e+38 4.242775590721696e+41 7.879171652034522e+28 7.671109453853268e+29 8.370115466610216e+30 9.7222238625076e+31,False
2963489391095533511197689026190045118699361500351932179606359497804994641395712,3,4,1,0.6,9.180158329537036e+27 3.790178115977292e+29 2.164793157690248e+31 1.3924631701306184e+33 2.2400677919035693e+31 5.609923235011515e+34 1.4348398388913263e+38 3.733664692624086e+41 6.925075806025106e+28,False
9306106231534654436444867345666550922363625602528343194040278329508338694356992,1,4,3,0.0,1.6276570387372426e+28 6.69588813785571e+29 3.9687643190678295e+31 9.935579825841157e+34 2.5413894971223925e+38 6.616337147884579e+41 1.2216020287164685e+29 1.1838773717374094e+30 1.2900910087739463e+31,False
7794219500201956182327296,1,2,1,1.0,79538651.39903864 3287400406.043895 180912155228.13458 428158860593025.9 599807117.7430221,False
1750235897219789883441152,1,2,2,0.6,42507057.65662408 1786215691.039361 96240124584.64111 226841191372741.62 317646979.8952008 3056670894.10989,False
134854993519015794117642813440,4,1,1,0.6,2277518478.2349887 163345044024.25262 12035636009293.22 904368650514228.5 6.8970037858387e+16 4650161318951.278 17068451102.222723,False
9824991108442118986470786065612309389171947592482816,3,3,1,0.8,1.4051467474379238e+18 5.798561878287386e+19 3.3298715448194824e+21 2.1503343101741407e+23 3.3087125945304943e+21 8.049493205166754e+24 2.0109613849670893e+28 1.0475313369830816e+19,False
630791580215964,3,1,2,0.6,-13019.608773079399 -895558.5260879447 -64103993.6631771 -4716199134.061212 -26547121.88101806 -97669.38046048007 -942434.1136599524,False
20372916601974512735116853248,4,2,4,0.4,1177644802.9851131 81850416071.66553 5985164350178.524 448592599390772.75 3.4191080629006716e+16 2443725775095.7144 5356874153232574.0 8927906727.143038 87226340734.33089 953849315731.288 11085344307209.777,False
457926029258219,3,1,3,0.4,-12011.16294045342 -825048.2324316443 -59012317.69993017 -4340023765.906193 -24495227.176211424 -90374.53523014506 -875472.4377157267 -9523516.906944096,False
2233337435904631509714778886020104142172771212853248,2,3,3,0.0,7.120240927176471e+17 2.9453959646332506e+19 1.6982116054642805e+21 1.680299597096387e+21 4.095814206612541e+24 1.0249691517760612e+28 5.348177269838896e+18 5.161365660035158e+19 5.5901113089495125e+20,False
3404920156322264372274240170700618644238340476303940166459218307859309876215808,4,4,3,0.0,1.164179243704321e+28 4.825145747921357e+29 2.763993871675548e+31 1.7803348588677387e+33 1.2240642040729018e+35 2.8328532068833192e+31 7.077713850092384e+34 1.8066057136968884e+38 4.692869091213413e+41 8.77736860240139e+28 8.509861534960345e+29 9.259388905464775e+30,False
3996620371912469671111262431926628340787234082374993420032372018800048467869696,3,4,4,0.8,1.2554084600040366e+28 5.281045918012755e+29 3.064299898044754e+31 1.9887751176023062e+33 3.057363423836851e+31 7.646395866796091e+34 1.9542587665443205e+38 5.084302975472837e+41 9.489404966866217e+28 9.220986674538675e+29 1.0046209617883211e+31 1.1652982855953317e+32,False
245446160981955492391906845074966138105028902125568,1,3,3,0.2,2.2125446212540717e+17 9.165092507697904e+18 5.218601225646101e+20 1.271161353251087e+24 3.1784528264811166e+27 1.6596719987534922e+18 1.5917028512075174e+19 1.7138457615754484e+20,False
1135508154445144558779140771694966543609085734944768,4,3,3,0.6,5.688053815465878e+17 2.376255894797762e+19 1.378324767522879e+21 8.976328195927448e+22 6.225213593011175e+24 1.3419742098330152e+21 3.268852680016717e+24 8.171158426724514e+27 4.236654666096473e+18 4.084743943437989e+19 4.429966861223458e+20,False
4209433310140023172756526371920702314675627586748416,2,3,3,0.8,9.786174172316461e+17 4.07008037061385e+19 2.336912948757545e+21 2.3084101281833193e+21 5.624701416542199e+24 1.4071663415236641e+28 7.275603941638561e+18 6.996676911274517e+19 7.570695574744751e+20,False
1495368568154818797895680,3,2,3,0.4,49687450.235057145 2074467038.214496 119528413977.32079 7720020794990.89 112501007992.26846 265108487708060.12 371613992.2466246 3585427538.553838 38848350394.01604,False
215124263110,1,1,3,0.4,-0.7742709159629346 -66.86752088370557 -3945.814429078975 -14.598635343635372 -153.7505449891991 -1752.2016456557053,False
583275835370969430996748511538502373249453775601348936472540309319636943372288,4,4,2,0.6,4.554468290877369e+27 1.8883168486272388e+29 1.0960025556076468e+31 7.14446518177463e+32 4.953986743642389e+34 1.1107272718592403e+31 2.7810770914755484e+34 7.114000846681579e+37 1.8519345036720107e+41 3.415993616285442e+28 3.308451800442701e+29,False
212929294572,1,1,2,1.0,-0.38406224211910356 -52.749091665900615 -3149.1796528844166 -9.63101900198697 -98.59601555570578,False
7276308167042037890365391821261968022457276556115968,2,3,1,0.6,1.1082885207662172e+18 4.613527141978433e+19 2.651153777353811e+21 2.619366665480086e+21 6.39396765916203e+24 1.6022113195530944e+28 8.389327973360855e+18,False
211056917175,2,1,3,0.2,-4.914036236427359 -334.5107726365687 -22109.248061580376 -12367.069719573183 -45.37494250203869 -457.3327651191781 -5075.267945485051,False
